costh3_lab bin centers    value    Error 
 9.999989e-01   1.071384e+07   5.153253e+04
 9.999989e-01   1.072683e+07   4.874069e+04
 9.999989e-01   1.076037e+07   5.770529e+04
 9.999989e-01   1.080669e+07   4.401074e+04
 9.999989e-01   1.099866e+07   5.309604e+04
 9.999989e-01   1.087100e+07   4.891694e+04
 9.999990e-01   1.096073e+07   4.558059e+04
 9.999990e-01   1.101455e+07   4.902468e+04
 9.999990e-01   1.105604e+07   4.247801e+04
 9.999990e-01   1.112915e+07   4.424067e+04
 9.999990e-01   1.109059e+07   4.100255e+04
 9.999990e-01   1.113060e+07   6.635368e+04
 9.999990e-01   1.130677e+07   4.415626e+04
 9.999990e-01   1.141233e+07   4.414069e+04
 9.999990e-01   1.125679e+07   3.939072e+04
 9.999990e-01   1.136682e+07   3.141335e+04
 9.999990e-01   1.136788e+07   5.001233e+04
 9.999990e-01   1.139135e+07   4.936397e+04
 9.999990e-01   1.150432e+07   5.626438e+04
 9.999990e-01   1.154492e+07   5.159632e+04
 9.999990e-01   1.150926e+07   4.520352e+04
 9.999990e-01   1.167828e+07   4.387943e+04
 9.999990e-01   1.166798e+07   3.880193e+04
 9.999990e-01   1.174719e+07   4.009040e+04
 9.999990e-01   1.189561e+07   5.774213e+04
 9.999990e-01   1.182106e+07   3.956382e+04
 9.999990e-01   1.191702e+07   4.285408e+04
 9.999990e-01   1.178221e+07   5.509598e+04
 9.999990e-01   1.204645e+07   5.736289e+04
 9.999990e-01   1.200235e+07   5.053311e+04
 9.999990e-01   1.210693e+07   4.924927e+04
 inf   2.735327e+02   2.835420e-04
