costh3_lab bin centers    value    Error 
 9.999989e-01   9.541796e+06   5.485093e+04
 9.999989e-01   9.635023e+06   5.785162e+04
 9.999989e-01   9.709089e+06   5.853714e+04
 9.999989e-01   9.799008e+06   6.319221e+04
 9.999989e-01   9.795336e+06   7.544956e+04
 9.999989e-01   9.813859e+06   6.288885e+04
 9.999989e-01   1.000536e+07   4.768422e+04
 9.999989e-01   9.976226e+06   5.611265e+04
 9.999989e-01   9.948854e+06   7.154338e+04
 9.999989e-01   9.895236e+06   5.226521e+04
 9.999989e-01   1.009203e+07   5.426258e+04
 9.999989e-01   1.009025e+07   5.974698e+04
 9.999989e-01   9.969420e+06   5.178318e+04
 9.999989e-01   1.020764e+07   5.155940e+04
 9.999989e-01   1.024555e+07   6.455558e+04
 9.999989e-01   1.008870e+07   5.766668e+04
 9.999989e-01   1.019724e+07   5.449676e+04
 9.999989e-01   1.034225e+07   5.868970e+04
 9.999989e-01   1.024051e+07   6.343745e+04
 9.999989e-01   1.049092e+07   7.306361e+04
 9.999989e-01   1.042653e+07   6.829026e+04
 9.999989e-01   1.033442e+07   6.128259e+04
 9.999989e-01   1.052212e+07   7.639463e+04
 9.999989e-01   1.064841e+07   7.800702e+04
 9.999989e-01   1.064515e+07   7.340244e+04
 9.999989e-01   1.047711e+07   6.570308e+04
 9.999989e-01   1.053546e+07   4.827111e+04
 9.999989e-01   1.070455e+07   6.466219e+04
 9.999989e-01   1.075826e+07   5.269404e+04
 9.999989e-01   1.072230e+07   7.310432e+04
 9.999989e-01   1.095204e+07   6.339844e+04
 9.999989e-01   1.075437e+07   8.744977e+04
 9.999989e-01   1.098561e+07   7.629286e+04
 9.999990e-01   1.090940e+07   4.247154e+04
 9.999990e-01   1.091869e+07   5.653115e+04
 9.999990e-01   1.117591e+07   5.528118e+04
 9.999990e-01   1.115194e+07   7.548192e+04
 9.999990e-01   1.113105e+07   6.913682e+04
 9.999990e-01   1.128487e+07   5.723807e+04
 9.999990e-01   1.116369e+07   6.144703e+04
 9.999990e-01   1.133873e+07   6.284036e+04
 9.999990e-01   1.119653e+07   6.219323e+04
 9.999990e-01   1.137202e+07   6.317121e+04
 9.999990e-01   1.133472e+07   5.687310e+04
 9.999990e-01   1.136794e+07   4.008419e+04
 9.999990e-01   1.153517e+07   7.290583e+04
 9.999990e-01   1.156827e+07   8.452594e+04
 9.999990e-01   1.169962e+07   7.395166e+04
 9.999990e-01   1.162128e+07   7.281117e+04
 9.999990e-01   1.160458e+07   6.109219e+04
 9.999990e-01   1.185411e+07   9.257504e+04
 9.999990e-01   1.177811e+07   6.079885e+04
 9.999990e-01   1.182187e+07   7.056028e+04
 9.999990e-01   1.194212e+07   1.287719e+05
 9.999990e-01   1.211419e+07   8.893856e+04
 9.999990e-01   1.183378e+07   7.181979e+04
 9.999990e-01   1.203480e+07   6.340532e+04
 9.999990e-01   1.213253e+07   6.138219e+04
 inf   2.735313e+02   2.868303e-03
