th5_cms bin centers    value    Error 
 4.296000e-03   3.452011e-01   2.849868e-02
 4.344000e-03   3.810675e-01   4.009377e-02
 4.392000e-03   3.539126e-01   3.147855e-02
 4.440000e-03   3.172398e-01   1.542796e-02
 4.488000e-03   3.733880e-01   2.134054e-02
 4.536000e-03   3.851255e-01   3.536235e-02
 4.584000e-03   2.514305e-01   2.205851e-02
 4.632000e-03   3.183794e-01   3.094044e-02
 4.680000e-03   4.460790e-01   4.365470e-02
 4.728000e-03   3.625023e-01   3.286020e-02
 4.776000e-03   4.504465e-01   4.155523e-02
 4.824000e-03   3.693599e-01   3.197234e-02
 4.872000e-03   4.108456e-01   2.973268e-02
 4.920000e-03   4.406185e-01   3.325614e-02
 4.968000e-03   4.549817e-01   4.926306e-02
 5.016000e-03   4.662875e-01   3.362215e-02
 5.064000e-03   3.794906e-01   2.660800e-02
 5.112000e-03   3.807880e-01   2.651005e-02
 5.160000e-03   3.465880e-01   2.714477e-02
 5.208000e-03   4.969142e-01   4.425964e-02
 5.256000e-03   5.385983e-01   4.217829e-02
 5.304000e-03   4.345415e-01   2.815012e-02
 5.352000e-03   4.543028e-01   2.689697e-02
 5.400000e-03   3.596362e-01   2.363109e-02
 5.448000e-03   4.120976e-01   3.583240e-02
 5.496000e-03   4.693092e-01   2.773088e-02
 5.544000e-03   5.500352e-01   6.056360e-02
 5.592000e-03   5.246953e-01   4.849727e-02
 5.640000e-03   5.120707e-01   3.020948e-02
 5.688000e-03   4.974864e-01   2.987528e-02
 5.736000e-03   5.431563e-01   5.572482e-02
 5.784000e-03   3.986768e-01   3.460212e-02
 5.832000e-03   4.618687e-01   3.227765e-02
 5.880000e-03   5.785442e-01   5.106516e-02
 5.928000e-03   4.998410e-01   1.699003e-02
